t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element,sub_element
10.760784000000001,252.495623,0.04039950000000658,-11.39490566913454,192.61178665202686,264.75811767578125,-0.5086704283366055,-0.42306407022460213,-0.4036667803973213,0.6319212417244606,13.822524978488742,6.342376092928368,-2.178748035006727,3.677058696746826,-0.4513423144817352,-1.3528934717178345,-1.3073956966400146,-1.759770154953003,13.874069213867188,1.476823676480438,0.7923941758068995,-0.623252468859467,iSp,entry_iSp,
10.80046200000001,252.535301,0.03921400000000119,-11.206521791911436,192.47966623316785,264.1662902832031,-0.46163295136781324,-0.4432672228398118,-0.3624560162633545,0.6775212269503764,13.734970888234528,6.661933655873318,-2.9467854060281553,3.760459899902344,-0.4198585748672485,-1.374216914176941,-1.4010508060455322,-1.747204303741455,14.371408462524414,3.1646062738399428,0.4677829946960519,-0.5548989662749635,iSp,entry_iSp,
10.839212000000003,252.574051,0.03915750000000173,-11.026722325579565,192.32846390060615,263.5713806152344,-0.4098100670607906,-0.46194227693012574,-0.3171889871329946,0.7197611802540764,13.611639915202053,6.851698029266062,-3.786946132311236,3.9252524375915527,-0.4146550297737121,-1.3964130878448486,-1.3740049600601196,-1.3028079271316528,14.651239395141602,3.5836673335446547,0.44893146832233977,-0.6701734219292446,iSp,entry_iSp,
10.878777000000014,252.613616,0.040028000000006614,-10.858400734816223,192.15996898349937,262.9737243652344,-0.3533463321915034,-0.47855577323110243,-0.26822946584770413,0.7577491899159055,13.46047228986794,6.88031113274252,-4.665440290778869,4.041114807128906,-0.3847005069255829,-1.426701545715332,-1.2971007823944092,-1.6093372106552124,14.839409828186035,1.9051805414063452,0.2835233680634665,-0.708009904350712,iSp,entry_iSp,
10.919268000000017,252.654107,0.040848499999995624,-10.704817819676274,191.9762217507738,262.3738708496094,-0.2933822789409986,-0.49174523150597543,-0.21673551889511433,0.7906574362228245,13.285267698840908,6.75865365242227,-5.543061105198431,4.077773571014404,-0.3919572830200195,-1.4530935287475586,-1.2725093364715576,-1.900124311447144,14.995622634887695,1.4961037972638154,0.09984035177465488,-0.752077731035431,iSp,entry_iSp,
10.960474000000005,252.695313,0.04028999999999883,-10.568189608779301,191.77613922087585,261.7685852050781,-0.2298502944079613,-0.5016893280066583,-0.16279066592641714,0.8179095357643806,13.102569763710058,6.482392490177034,-6.384351391661159,4.163341999053955,-0.3765438497066498,-1.488144040107727,-1.2207870483398438,-1.7755353450775146,15.747621536254885,2.811368685201924,-0.03570546048188921,-0.7065569209413571,iSp,entry_iSp,
10.999848000000014,252.734687,0.03912700000000768,-10.450947847340226,191.56337887352595,261.1590576171875,-0.16274731362389516,-0.5078793633995367,-0.1056303188740968,0.8392938407210322,12.913279768800624,6.036540027362502,-7.182384087509481,4.304313659667969,-0.39483442902565,-1.5100278854370115,-1.3486829996109009,-1.1821515560150146,16.989315032958984,2.7163399747456656,-0.3847875361590856,-0.7009010827765129,iSp,entry_iSp,
11.03872800000002,252.773567,0.03943549999999618,-10.355426059912029,191.34549320365608,260.5498962402344,-0.09299203665171704,-0.5099872178963296,-0.046557573824153625,0.853872394341408,12.73812090805272,5.424513357554984,-7.919956241283234,4.375906467437744,-0.4066550135612488,-1.542992353439331,-1.0594128370285034,-1.1963133811950684,16.102354049682617,1.281718644538407,-1.02523147936672,-0.7856725139512061,iSp,entry_iSp,
11.078719000000007,252.813558,0.04017999999999233,-10.282016949746586,191.127072613186,259.9408569335937,-0.02161244282143393,-0.506636544975574,0.013282034708068019,0.8617864954305546,12.560660124939641,4.672194366299085,-8.570773487453197,4.405404090881348,-0.4756954610347748,-1.571994662284851,-1.2443256378173828,-1.565585732460022,16.625822067260742,1.3249795077275648,-1.2432471206975018,-0.7576346694089475,iSp,entry_iSp,
11.119088000000005,252.853927,0.04075000000000273,-10.230926905852323,190.91228992898738,259.3324890136719,0.05135720065350402,-0.49805086636818785,0.07420646166665221,0.8624391264844082,12.396073304161234,3.800040673015057,-9.093041544122086,4.482381820678711,-0.506562352180481,-1.6038758754730225,-1.3181266784667969,-1.011002779006958,17.32378387451172,1.1364404409208881,-0.9112742049561809,-0.5951351914668709,iSp,entry_iSp,
11.160219000000012,252.895058,0.04047850000000608,-10.204190442289852,190.70054823832544,258.7230529785156,0.12463196827064349,-0.48417741575149176,0.13481945209446325,0.855489832054712,12.26564615039844,2.8103654017762767,-9.469826040831421,4.498023986816406,-0.5499643087387085,-1.6204981803894043,-1.2054191827774048,-0.4256402552127838,17.375247955322266,1.0249316003956388,-0.5588282405816103,-0.5810917243243693,iSp,entry_iSp,
11.200045000000017,252.934884,0.039534500000002026,-10.200177395199441,190.49704471380704,258.1131591796875,0.19764977074551504,-0.4656255331526846,0.1945672162571845,0.8403993910588137,12.188447378601428,1.7524314062951871,-9.627728015894059,4.565357208251953,-0.5518034100532532,-1.6509193181991575,-1.1562515497207642,-0.9638726115226746,18.18638610839844,1.1799803427721656,0.030163784239618033,-0.7021526509435512,iSp,entry_iSp,
