t,t,dt,x,y,z,rw,rx,ry,rz,u,v,w,p,q,r,du,dv,dw,dp,dq,dr,manoeuvre,element
16.882007,131.495575,0.0403544999999923,114.1871970298174,-165.81358308544827,294.3968505859375,-0.005584786562324001,-0.9544123466894905,0.06129129066098182,0.2920778289303962,30.935113811039237,-4.649948405395834,2.7717699922628345,-0.0164852384477853,-0.6452210545539856,0.0656360313296318,-2.944764852523804,2.781219482421875,13.54945945739746,0.8884599269716499,-0.08430199613124824,-0.1550487248328227,1,12
16.921695999999983,131.53526399999998,0.03932600000000264,115.156476694416,-165.76567558124137,293.5860900878906,-0.005604614609969388,-0.9502571792335368,0.06239373234153833,0.3051016030214676,31.077387307494885,-4.636032476806085,2.794631951070672,-0.035180851817131,-0.6538466811180115,0.0606890879571437,-3.1411244869232178,2.7759323120117188,14.447327613830566,-0.4988351129841958,-0.6247476468534215,-0.19450086785957232,1,12
16.960659000000007,131.574227,0.03931200000000956,116.10680869356861,-165.72249376490444,292.7444152832031,-0.0061084709883358485,-0.9459470802360996,0.0631916628105002,0.31804655825041944,31.22974463832811,-4.63159756476327,2.8557253013182553,-0.0557196177542209,-0.6943587064743042,0.0503381490707397,-3.735272884368897,2.887347936630249,15.35678482055664,-0.05200443471718816,-0.5199759288875074,-0.24436267815284807,1,12
17.000320000000002,131.613888,0.03986749999999972,117.03620450883798,-165.6834164956882,291.87167358398443,-0.006759069431363313,-0.9415242015004643,0.06371873735872463,0.3307966046063523,31.380190647397715,-4.6220171437997255,2.951654949109381,-0.0392696484923362,-0.6947292685508728,0.0414763167500495,-3.917576789855957,2.7922956943511963,15.78679370880127,0.224429129388047,0.07810462281391085,-0.06745856683022686,1,12
17.040394000000006,131.653962,0.04079299999999364,117.94352593436994,-165.6482196117009,290.9679260253906,-0.00687509126851199,-0.9367753939452632,0.06438599253230942,0.3438884258430491,31.538846670626857,-4.592556459807585,3.0407649525373124,-0.0378247611224651,-0.6881310343742371,0.0449593402445316,-3.848264217376709,2.539132833480835,16.372041702270508,-0.23796941281490855,-0.27906920107832117,0.03213376801120786,1,12
17.08190599999999,131.695474,0.04036250000000052,118.8276350361659,-165.6154062363481,290.0312194824219,-0.00757281934027057,-0.9315893751437335,0.06482336703799363,0.3576059819792494,31.698854202367144,-4.5736238851479385,3.062735890152812,-0.0586846210062503,-0.7174974083900452,0.0440979823470115,-4.10254430770874,2.5115671157836914,16.568559646606445,-0.44565376721508865,-0.9135736256939252,0.002852033335713826,1,12
17.121119000000007,131.734687,0.03901949999999488,119.68730636443696,-165.58466547546197,289.0626220703125,-0.007812669625711172,-0.9259987116800104,0.06541898053570083,0.3717336676474283,31.85945515118901,-4.556530821747227,3.0680662079530308,-0.0738001614809036,-0.7618792653083801,0.0451895706355571,-4.362737655639648,2.796502113342285,17.488208770751953,-0.14268574545531026,-0.8808975179155714,-0.11475100892015495,1,12
17.15994499999998,131.77351299999998,0.039449999999987995,120.52111101919166,-165.5574964014561,288.0635681152344,-0.008410202873014777,-0.920030105699603,0.06571933063107716,0.38620597033450976,32.0365132751615,-4.544612636302358,3.090260956852374,-0.0698196738958358,-0.7862417697906494,0.0351429283618927,-4.7063188552856445,2.7790064811706543,19.1210994720459,0.7392867516695456,-0.45038221453546223,-0.2875038822795019,1,12
17.200018999999983,131.81358699999998,0.04027450000000954,121.3269731474396,-165.53361537953947,287.0339965820313,-0.008061812523099093,-0.9137731942368664,0.06618212781997956,0.4007161504227153,32.208640009860225,-4.496488608252587,3.1154274719465906,-0.0154704367741942,-0.7974144220352173,0.0225055143237113,-4.988646507263184,2.612083673477173,19.397823333740234,1.3540757546884983,-0.18686491615279524,-0.2728269991686811,1,12
17.240493999999998,131.854062,0.04066000000000258,122.10383477322426,-165.51232024229407,285.97470092773443,-0.006502109346302798,-0.9072961617128591,0.0668936512131118,0.41508642935093626,32.37059620889972,-4.462670768038372,3.1461515491015195,0.0392497740685939,-0.8012935519218445,0.0131669864058494,-5.224309921264648,1.7191979885101318,19.933494567871094,-0.16941310791137265,0.030426074880362555,0.0313412722436527,1,12
17.28133899999999,131.894907,0.04043949999999086,122.84908041462006,-165.4914058190603,284.8835144042969,-0.006309388738725302,-0.9005414720794134,0.06716712358650268,0.4295042541602678,32.537348544040945,-4.457424493717444,3.1678668502452734,-0.0292471107095479,-0.794940173625946,0.0250541865825653,-5.469971656799316,1.8162691593170168,20.22359275817871,-0.9991549250503403,0.11567851081814631,0.02386157851799894,1,12
17.32137299999998,131.93494099999998,0.03961850000000311,123.56161386214556,-165.47059362368645,283.76153564453125,-0.006072958757984553,-0.8935974110569366,0.0671615570467593,0.4437749813087053,32.706471537334224,-4.436745557339558,3.209544061914446,-0.0415608771145343,-0.7919375896453857,0.0150968870148062,-5.763673782348633,1.9025347232818604,20.950550079345703,0.04630714919331767,0.16389114644859928,0.0797859607975315,1,12
17.360575999999995,131.974144,0.03948850000000448,124.2411040216023,-165.45061132144482,282.6122131347656,-0.005715428602628192,-0.8865185330389216,0.06753398480932271,0.45770231217567675,32.864378518352844,-4.432422847163322,3.281813313625385,-0.0255778711289167,-0.7819539308547974,0.0313761867582798,-6.131609916687012,1.7466539144515991,21.761934280395508,0.1047872741696489,0.1930832154936837,0.1362339067803409,1,12
17.40034999999999,132.013918,0.039978000000004954,124.8861245833448,-165.4311084601867,281.4362487792969,-0.005524115189614015,-0.8792777947342492,0.06782435439981016,0.4714235139220143,33.02499871949345,-4.435549233378289,3.370069136619321,-0.033285092562437,-0.7766884565353394,0.0258562322705984,-6.191475868225098,1.7653851509094238,22.62125015258789,-0.27600752511328314,0.38040639091149964,-0.11299178302450698,1,12
